title,rank,date,artist,url,region,chart,trend,streams
Cold Water (feat. Justin Bieber & MØ),14,2017-01-01,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Brazil,top200,MOVE_UP,152426
Way down We Go,77,2017-01-01,KALEO,https://open.spotify.com/track/0y1QJc3SJVPKJ1OvFmFqe6,Belgium,top200,MOVE_DOWN,3976
Cuando Pase El Temblor - Remasterizado 2007,177,2017-01-01,Soda Stereo,https://open.spotify.com/track/3uMYq07Kj5m564OQwdSCrD,Argentina,top200,MOVE_DOWN,16070
See You Again (feat. Charlie Puth),194,2017-01-01,Wiz Khalifa,https://open.spotify.com/track/6IcrwGdIvRsrImOnoYfG9Z,Australia,top200,NEW_ENTRY,9919
Aquele 1% - Ao Vivo,42,2017-01-01,"Marcos & Belutti, Wesley Safadão",https://open.spotify.com/track/62LiYpeFoJaixqkaNRGg47,Brazil,top200,MOVE_UP,106028
Aloha,191,2017-01-01,"Møme, Merryn Jeann",https://open.spotify.com/track/6HViP4DVYa8gQtxLndmhwu,Belgium,top200,MOVE_DOWN,2199
Fantasma,91,2017-01-01,"Luan Santana, Marília Mendonça",https://open.spotify.com/track/5Nw3HvX6k8cB7NjEkqJkij,Brazil,top200,MOVE_DOWN,49152
Work,82,2017-01-01,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Belgium,top200,MOVE_UP,3855
You & Me,182,2017-01-01,"Marc E. Bassy, G-Eazy",https://open.spotify.com/track/4QdovcM8j50QPlyR7tH4xe,Australia,top200,NEW_ENTRY,10401
Nada Bom II,87,2017-01-01,"Costa Gold, Luccas Carlos, Don L",https://open.spotify.com/track/0Mh4id8WvrTFOB9RiVitrB,Brazil,top200,MOVE_DOWN,50967
Please Don't Go,149,2017-01-01,Joel Adams,https://open.spotify.com/track/3cNjgVBKTJ1SvKhunrCdVy,Belgium,top200,MOVE_UP,2579
Make Me (Cry),57,2017-01-01,"Noah Cyrus, Labrinth",https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,Australia,top200,MOVE_UP,27541
Wannabe,136,2017-01-01,Spice Girls,https://open.spotify.com/track/1Je1IMUlBXcx1Fz0WE7oPT,Austria,top200,MOVE_DOWN,1573
Ain't My Fault,134,2017-01-01,Zara Larsson,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ,Australia,top200,NEW_ENTRY,13364
La Bicicleta (feat. Maluma) - Remix,16,2017-01-01,"Carlos Vives, Shakira",https://open.spotify.com/track/7IRuf7FrdQvOGs0g9mSNGr,Argentina,top200,MOVE_UP,92723
All Time Low,123,2017-01-01,Jon Bellion,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,Australia,top200,NEW_ENTRY,14308
Some Kind Of Drug (feat. Marc E. Bassy),156,2017-01-01,G-Eazy,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,Belgium,top200,MOVE_UP,2510
All We Know,22,2017-01-01,"The Chainsmokers, Phoebe Ryan",https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,Australia,top200,MOVE_UP,60512
Deja Que Te Bese,179,2017-01-01,"Alejandro Sanz, Marc Anthony",https://open.spotify.com/track/0s6yB0ZFl1LvYHAnGhXFga,Argentina,top200,MOVE_DOWN,15920
De Buenas,114,2017-01-01,Lucas Lucco,https://open.spotify.com/track/4NpFX0f0GfJgy92c9ypVxk,Brazil,top200,MOVE_UP,39710
"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",23,2017-01-01,"IAmChino, El Chacal",https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,Argentina,top200,MOVE_UP,71892
Hotline Bling,155,2017-01-01,Drake,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6,Australia,top200,MOVE_UP,12142
Shed a Light,63,2017-01-01,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Belgium,top200,MOVE_UP,4617
Traicionera - Remix,59,2017-01-01,"Sebastian Yatra, Cosculluela, Cali Y El Dandee",https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We,Bolivia,top200,MOVE_UP,1145
This Town,139,2017-01-01,Niall Horan,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7,Australia,top200,NEW_ENTRY,12969
What Is Love 2016,29,2017-01-01,Lost Frequencies,https://open.spotify.com/track/5hIR7SX1fSrr5evIAPDY5o,Austria,top200,MOVE_UP,5359
Bailar (feat. Elvis Crespo) - Radio Edit,149,2017-01-01,Deorro,https://open.spotify.com/track/1HCw8XKtTgWWU3JlEUR0qQ,Austria,top200,MOVE_DOWN,1436
My Way,31,2017-01-01,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Bolivia,top200,MOVE_DOWN,1987
Closer,3,2017-01-01,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Australia,top200,MOVE_DOWN,100617
Bobo,47,2017-01-02,J Balvin,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,Colombia,top200,MOVE_DOWN,12594
Papi Shampu,94,2017-01-01,Papichamp,https://open.spotify.com/track/0o221VNm4azkzYYLtxDGgV,Argentina,top200,MOVE_UP,24369
Come First,156,2017-01-01,Terror Jr,https://open.spotify.com/track/5fo4LbJ8lOaB54wcM5wPMv,Austria,top200,NEW_ENTRY,1396
La Mordidita (feat. Yotuel),69,2017-01-01,Ricky Martin,https://open.spotify.com/track/00i0O74dXdaKKdCrqHnfXm,Argentina,top200,MOVE_UP,34638
Don't Let Me Down (feat. Daya),20,2017-01-01,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Belgium,top200,MOVE_DOWN,9625
Adore,84,2017-01-01,Amy Shark,https://open.spotify.com/track/1rPCgtaIF0CyKRgAwhtpbF,Australia,top200,MOVE_UP,20175
Heathens,42,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Bolivia,top200,MOVE_DOWN,1498
By Your Side,32,2017-01-01,"Jonas Blue, RAYE",https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,Austria,top200,MOVE_UP,5231
Pierde Los Modales,153,2017-01-01,"J Balvin, Daddy Yankee",https://open.spotify.com/track/4r3itKA9HEJo48RG65OEnt,Argentina,top200,MOVE_DOWN,18126
I Feel It Coming,76,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Argentina,top200,MOVE_DOWN,30754
Taped up Heart (feat. Clara Mae),128,2017-01-01,KREAM,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA,Belgium,top200,MOVE_UP,2877
Final Song,44,2017-01-01,MØ,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7,Austria,top200,MOVE_DOWN,4337
Adventure of a Lifetime,188,2017-01-01,Coldplay,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,Argentina,top200,MOVE_DOWN,14834
Drinkee,71,2017-01-01,Sofi Tukker,https://open.spotify.com/track/3REzEumDuXBpQH45WEHAr6,Australia,top200,SAME_POSITION,22725
The Ocean (feat. Shy Martin),36,2017-01-01,Mike Perry,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv,Australia,top200,MOVE_DOWN,48445
No Money,86,2017-01-01,Galantis,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,Austria,top200,MOVE_DOWN,2405
Una historia,117,2017-01-01,#TocoParaVos,https://open.spotify.com/track/6Ol4gn2vFyn4dckha1fGaN,Argentina,top200,MOVE_UP,21108
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",74,2017-01-01,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Brazil,top200,MOVE_DOWN,62807
Bad and Boujee (feat. Lil Uzi Vert),111,2017-01-01,Migos,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,Austria,top200,MOVE_UP,1898
24K Magic,23,2017-01-01,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Bolivia,top200,MOVE_UP,2102
Lost Boy,189,2017-01-01,Ruth B.,https://open.spotify.com/track/0zMzyHAeMvwq5CRstru1Fp,Austria,top200,NEW_ENTRY,1209
Hoy,126,2017-01-01,Agapornis,https://open.spotify.com/track/11aJTEmPwKKoKRTpsudE1H,Argentina,top200,MOVE_UP,19864
Love Yourself,116,2017-01-01,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Argentina,top200,MOVE_DOWN,21354
Cocoon,72,2017-01-01,Milky Chance,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs,Austria,top200,MOVE_UP,2865
Weak,91,2017-01-01,AJR,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,Belgium,top200,MOVE_UP,3574
Era Tranquila,58,2017-01-01,Marama,https://open.spotify.com/track/5OqaLWo9WbNPWDilrwNwzt,Argentina,top200,MOVE_UP,42785
Ando,61,2017-01-01,Bonny Lovy,https://open.spotify.com/track/5a9pr1jMpFgOL9o8HHZU7z,Bolivia,top200,MOVE_UP,1101
Seu Polícia - Ao Vivo,43,2017-01-01,Zé Neto & Cristiano,https://open.spotify.com/track/7CmuLM2vfzA78iHeqastoP,Brazil,top200,MOVE_UP,105441
Chill Bill (feat. J. Davi$ & Spooks),168,2017-01-01,Rob $tone,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp,Australia,top200,NEW_ENTRY,11245
Shout Out to My Ex,68,2017-01-01,Little Mix,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,Australia,top200,MOVE_UP,24031
Noche Loca,47,2017-01-01,"Marama, Rombai",https://open.spotify.com/track/0gzcET27nREY6aD8LJU9wD,Argentina,top200,MOVE_UP,49100
V. 3005,148,2017-01-01,Childish Gambino,https://open.spotify.com/track/7wwifjNAb172PtDpKK3CoR,Australia,top200,NEW_ENTRY,12321
Una Ráfaga de Amor,195,2017-01-01,Rafaga,https://open.spotify.com/track/4i5NFoPWqTqlsR4WyoVFtB,Argentina,top200,NEW_ENTRY,14419
Scars To Your Beautiful,130,2017-01-01,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,Brazil,top200,MOVE_DOWN,37132
Desde Esa Noche (feat. Maluma),32,2017-01-01,Thalia,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,Bolivia,top200,MOVE_UP,1957
No Money,134,2017-01-01,Galantis,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,Belgium,top200,MOVE_UP,2798
"How Far I'll Go - From ""Moana""",63,2017-01-01,Alessia Cara,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,Australia,top200,MOVE_UP,25477
The Ocean (feat. Shy Martin),41,2017-01-01,Mike Perry,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv,Austria,top200,MOVE_DOWN,4644
I Want You Back,72,2017-01-01,The Jackson 5,https://open.spotify.com/track/3b0EOvScbZUc0qJx0E1L2z,Belgium,top200,MOVE_DOWN,4153
Cake By The Ocean,104,2017-01-01,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,Australia,top200,MOVE_UP,16870
Photograph,140,2017-01-01,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Australia,top200,NEW_ENTRY,12891
Cheia de Marra,97,2017-01-01,Mc Livinho,https://open.spotify.com/track/4gvePWCd0GfkC40QshflUy,Brazil,top200,MOVE_UP,47271
Nunca me Faltes,149,2017-01-01,Antonio Rios,https://open.spotify.com/track/3YCcsuRdJArE4rsAG5V3sW,Argentina,top200,NEW_ENTRY,18253
This Girl (Kungs Vs. Cookin' On 3 Burners),124,2017-01-01,Kungs,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,Argentina,top200,MOVE_DOWN,19920
You Can't Hurry Love - 2016 Remaster,184,2017-01-01,Phil Collins,https://open.spotify.com/track/4YwbSZaYeYja8Umyt222Qf,Belgium,top200,MOVE_DOWN,2270
Cake By The Ocean,51,2017-01-01,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,Argentina,top200,SAME_POSITION,44524
Hear Me Now,152,2017-01-01,"Alok, Bruno Martini, Zeeba",https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Australia,top200,NEW_ENTRY,12185
I Took A Pill In Ibiza - Seeb Remix,58,2017-01-01,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Brazil,top200,MOVE_DOWN,79898
Si ella quisiera,142,2017-01-01,Justin Quiles,https://open.spotify.com/track/7cIkMEpDhT7Vpw1FHOQqKC,Argentina,top200,MOVE_DOWN,18769
Miss You,68,2017-01-01,James Hersey,https://open.spotify.com/track/7of1slAJIWrXxP8ikAHxje,Austria,top200,MOVE_UP,2944
pick up the phone,198,2017-01-01,"Young Thug, Travis Scott",https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr,Australia,top200,NEW_ENTRY,9827
Cold Water (feat. Justin Bieber & MØ),23,2017-01-01,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Belgium,top200,MOVE_DOWN,9196
It's Gotta Be You,119,2017-01-01,Isaiah Firebrace,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,Australia,top200,MOVE_UP,14552
Vacaciones,20,2017-01-01,Wisin,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,Argentina,top200,MOVE_DOWN,86103
Let Me Love You,7,2017-01-01,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Bolivia,top200,SAME_POSITION,3542
Stay A While,188,2017-01-01,Dimitri Vegas & Like Mike,https://open.spotify.com/track/7GnbL96pHeYnzY5Rr1nYir,Belgium,top200,MOVE_DOWN,2215
Safari,6,2017-01-01,"J Balvin, Pharrell Williams, BIA, Sky",https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,Bolivia,top200,SAME_POSITION,4399
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",6,2017-01-01,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Austria,top200,MOVE_UP,9551
"Lose Yourself - From ""8 Mile"" Soundtrack",135,2017-01-01,Eminem,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,Austria,top200,MOVE_UP,1576
Ziet Em Duun,18,2017-01-01,Van Echelpoel,https://open.spotify.com/track/6WBPdOrzwCo3AXg2kGGD7x,Belgium,top200,MOVE_UP,10475
Tu Ritmo,39,2017-01-01,Los Bonnitos,https://open.spotify.com/track/0BFgCEE7ozbyB1PpLpLyhM,Argentina,top200,MOVE_UP,54081
Light It Up (feat. Nyla & Fuse ODG) - Remix,175,2017-01-01,Major Lazer,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,Argentina,top200,MOVE_DOWN,16184
Dancing On My Own,45,2017-01-01,Calum Scott,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ,Australia,top200,MOVE_UP,37738
I Took A Pill In Ibiza - Seeb Remix,26,2017-01-01,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Bolivia,top200,MOVE_DOWN,2084
Light It Up (feat. Nyla & Fuse ODG) - Remix,64,2017-01-01,Major Lazer,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,Belgium,top200,MOVE_UP,4586
Sultans Of Swing,152,2017-01-01,Dire Straits,https://open.spotify.com/track/3LTMnFa0hhwisyq6ILahyj,Belgium,top200,NEW_ENTRY,2531
I Feel It Coming,56,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Bolivia,top200,MOVE_DOWN,1215
Una Cita - Remix,154,2017-01-01,"Alkilados, Nicky Jam, J Alvarez, El Roockie",https://open.spotify.com/track/6v3QCw4ca5cR4VkzpG0PHy,Argentina,top200,MOVE_DOWN,18103
7 Years,87,2017-01-01,Lukas Graham,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,Australia,top200,MOVE_UP,19933
Into You,200,2017-01-01,Ariana Grande,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,Austria,top200,MOVE_DOWN,1159
Without Me,167,2017-01-01,Eminem,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk,Austria,top200,NEW_ENTRY,1312
Mauvaise graine,141,2017-01-01,Nekfeu,https://open.spotify.com/track/4kKJ5CjwCtksszPMntho4N,Belgium,top200,MOVE_UP,2682
Let Me Love You,18,2017-01-01,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Argentina,top200,MOVE_DOWN,87926
Sorry,127,2017-01-01,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Argentina,top200,MOVE_DOWN,19775
Ignition - Remix,121,2017-01-01,R. Kelly,https://open.spotify.com/track/5dNfHmqgr128gMY2tc5CeJ,Australia,top200,MOVE_DOWN,14465
Sorry,55,2017-01-01,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Australia,top200,MOVE_DOWN,28250
"How Far I'll Go - From ""Moana""",54,2017-01-01,Alessia Cara,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,Belgium,top200,MOVE_UP,4971
Sentimento Louco - Ao Vivo,95,2017-01-01,Marília Mendonça,https://open.spotify.com/track/5YdC74tZejyq3vurDOLFYz,Brazil,top200,MOVE_UP,47433
The Greatest,190,2017-01-01,Sia,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,Argentina,top200,MOVE_DOWN,14783
Dame la Mano,115,2017-01-01,Los Bonnitos,https://open.spotify.com/track/2zrcunkMh2pG74NKLQagf7,Argentina,top200,MOVE_UP,21405
Ziet Em Duun - Regi & Lester Williams Remix,14,2017-01-01,Van Echelpoel,https://open.spotify.com/track/5rRGbD1s7gQWnWwn0O3no2,Belgium,top200,MOVE_UP,11474
Rockabye (feat. Sean Paul & Anne-Marie),4,2017-01-01,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Belgium,top200,MOVE_UP,16763
Time of Our Lives,180,2017-01-01,"Pitbull, Ne-Yo",https://open.spotify.com/track/2bJvI42r8EF3wxjOuDav4r,Argentina,top200,NEW_ENTRY,15837
Send My Love (To Your New Lover),101,2017-01-01,Adele,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb,Australia,top200,MOVE_UP,17830
What Do You Mean?,157,2017-01-01,Justin Bieber,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,Belgium,top200,MOVE_UP,2481
Dynamite (feat. Pretty Sister),110,2017-01-01,Nause,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg,Belgium,top200,MOVE_UP,3230
I Got You,121,2017-01-01,Bebe Rexha,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,Belgium,top200,MOVE_UP,3013
The Greatest,83,2017-01-01,Sia,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,Belgium,top200,MOVE_DOWN,3815
Meu Violão E O Nosso Cachorro - Ao Vivo,110,2017-01-01,Simone & Simaria,https://open.spotify.com/track/68y9Wxhai4e17Ywvnz76vY,Brazil,top200,MOVE_UP,40633
Love Yourself,116,2017-01-01,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Austria,top200,MOVE_DOWN,1869
Deixa a Gente Quieto - Ao Vivo,115,2017-01-01,"João Bosco & Vinicius, Henrique & Juliano",https://open.spotify.com/track/4PNi30UilK0CZi2z9wegMQ,Brazil,top200,MOVE_UP,39698
Work,46,2017-01-01,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Argentina,top200,MOVE_DOWN,50655
Sorry,40,2017-01-01,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Brazil,top200,MOVE_DOWN,110417
La Cumbita,157,2017-01-01,Tambó Tambó,https://open.spotify.com/track/4De1d3fqH4Pnb6K20sRVBa,Argentina,top200,NEW_ENTRY,17626
Amor y dolor,49,2017-01-01,"Carlos Baute, Alexis y Fido",https://open.spotify.com/track/4efQTJSX6Jca1hHZNi74Zd,Bolivia,top200,MOVE_DOWN,1381
Una Noche Contigo,171,2017-01-01,"Marama, Rombai",https://open.spotify.com/track/5wWwIYTCgkiYfR5ZVZT3Go,Argentina,top200,NEW_ENTRY,16390
DUELE EL CORAZON (feat. Wisin),17,2017-01-01,Enrique Iglesias,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,Argentina,top200,MOVE_UP,91325
Please Tell Rosie,110,2017-01-01,"Alle Farben, Younotus",https://open.spotify.com/track/2IDDQFHRf9iH35jeL89uNs,Austria,top200,MOVE_UP,1909
Hasta el Amanecer,49,2017-01-01,Nicky Jam,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,Argentina,top200,MOVE_UP,47672
I Would Like,102,2017-01-01,Zara Larsson,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,Brazil,top200,MOVE_DOWN,45030
I Feel It Coming,71,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Brazil,top200,MOVE_UP,64056
This Girl (Kungs Vs. Cookin' On 3 Burners),114,2017-01-01,Kungs,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,Austria,top200,MOVE_DOWN,1881
Stressed Out,83,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,Brazil,top200,MOVE_DOWN,52766
"Me, Myself & I",79,2017-01-01,"G-Eazy, Bebe Rexha",https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,Austria,top200,MOVE_DOWN,2612
On Your Side,83,2017-01-01,The Veronicas,https://open.spotify.com/track/7mTgsbq7n8jgnwLswpgugB,Australia,top200,MOVE_UP,20333
You Can Call Me Al,116,2017-01-01,Paul Simon,https://open.spotify.com/track/0qxYx4F3vm1AOnfux6dDxP,Belgium,top200,MOVE_DOWN,3123
50 Reais,9,2017-01-01,"Naiara Azevedo, Maiara & Maraisa",https://open.spotify.com/track/2DAGCHu5aoo2FOjmtU9ojo,Brazil,top200,MOVE_UP,185333
In the Name of Love,25,2017-01-01,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Australia,top200,MOVE_UP,57085
La Gozadera (feat. Marc Anthony),27,2017-01-01,Gente De Zona,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,Argentina,top200,MOVE_UP,70028
Fake Love,85,2017-01-01,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Brazil,top200,MOVE_DOWN,50986
Cheap Thrills,35,2017-01-01,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Austria,top200,MOVE_DOWN,5187
Olha a Explosão,82,2017-01-01,MC Kevinho,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn,Brazil,top200,MOVE_UP,53559
No Problem (feat. Lil Wayne & 2 Chainz),163,2017-01-01,Chance the Rapper,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH,Australia,top200,NEW_ENTRY,11556
By Your Side,29,2017-01-01,"Jonas Blue, RAYE",https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,Australia,top200,SAME_POSITION,54698
In the Name of Love,38,2017-01-01,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Argentina,top200,MOVE_DOWN,54980
Coração Machucado - Ao Vivo,96,2017-01-01,Wesley Safadão,https://open.spotify.com/track/0GhaUJVyWwAKDELlAAFWyo,Brazil,top200,MOVE_UP,47318
Seven Nation Army,173,2017-01-01,The White Stripes,https://open.spotify.com/track/1jNOi6m3Hn8nLEeHCp5Msr,Australia,top200,NEW_ENTRY,10843
Love on Me,67,2017-01-01,"Galantis, Hook N Sling",https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF,Austria,top200,MOVE_DOWN,3018
Our Way,98,2017-01-01,"FTampa, Kamatos",https://open.spotify.com/track/7hA7pMp2Vr1OCC4sWYwaMG,Brazil,top200,SAME_POSITION,46684
Cheap Thrills,48,2017-01-01,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Bolivia,top200,MOVE_DOWN,1385
Million Eyes,102,2017-01-01,Loïc Nottet,https://open.spotify.com/track/63qapUS8yLKz0tb0eOgOTF,Belgium,top200,MOVE_UP,3335
Muchachita,39,2017-01-01,Bonny Lovy,https://open.spotify.com/track/0B38YZydPDJz9N4uR9hULg,Bolivia,top200,MOVE_UP,1724
Tus Ojos No Me Ven,194,2017-01-01,Agapornis,https://open.spotify.com/track/5lZzrsIShvSlXlYlJiaiEf,Argentina,top200,NEW_ENTRY,14483
El chisme,52,2017-01-01,Reykon,https://open.spotify.com/track/4VXejnj5WgM6H72ct2fSgQ,Bolivia,top200,MOVE_DOWN,1307
Tan Fácil,62,2017-01-01,CNCO,https://open.spotify.com/track/1TxgZRcy3kZ7JaEp88MDbC,Bolivia,top200,MOVE_DOWN,1052
Musik sein,102,2017-01-01,Wincent Weiss,https://open.spotify.com/track/1UXyQicTgZI4PT4zflpodi,Austria,top200,MOVE_UP,2011
Vou Dar Virote - Ao Vivo,100,2017-01-01,Wesley Safadão,https://open.spotify.com/track/6bV82DzyaNLjig0tVywear,Brazil,top200,MOVE_UP,46345
"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",28,2017-01-01,Maluma,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR,Bolivia,top200,MOVE_DOWN,2081
Feel (feat. Sena Sener) - Radio Edit,177,2017-01-01,"Mahmut Orhan, Sena Şener",https://open.spotify.com/track/7Is0OPWVcN8DdZpcNuClcy,Austria,top200,MOVE_DOWN,1258
Regime Fechado - Ao Vivo,99,2017-01-01,Simone & Simaria,https://open.spotify.com/track/6UZJOc2HBrTp9DYfir9N8n,Brazil,top200,MOVE_DOWN,46494
Adios,162,2017-01-01,Rombai,https://open.spotify.com/track/6cwrN0Go9VBDFj4n7riKPU,Argentina,top200,NEW_ENTRY,16874
Vou Voando - Ao Vivo,39,2017-01-01,Jorge & Mateus,https://open.spotify.com/track/1WCn5QBp0Kl9uHrR0J02GS,Brazil,top200,MOVE_DOWN,110788
Chica Real,152,2017-01-01,El Villano,https://open.spotify.com/track/0KrNNpgu7qGQPNQAQBLGwX,Argentina,top200,MOVE_UP,18209
Nacht,199,2017-01-01,Bazart,https://open.spotify.com/track/52HSRlOSKjwxHEpn1YkBr0,Belgium,top200,NEW_ENTRY,2135
Solteiro de Novo - Ao Vivo,124,2017-01-01,"Wesley Safadão, Ronaldinho Gaúcho",https://open.spotify.com/track/4xRSLYsW0Y4FCnkFqyuJdF,Brazil,top200,MOVE_UP,37593
Saturne,153,2017-01-01,"Nekfeu, Sneazzy, S.Pri Noir",https://open.spotify.com/track/5t9fmZx0pcNxLykKTv6eOe,Belgium,top200,NEW_ENTRY,2530
The Greatest (feat. Kendrick Lamar),111,2017-01-01,Sia,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,Argentina,top200,MOVE_DOWN,22060
